,Unnamed: 0,size,isEmpty,calledMethod,size_p,isEmpty_p,calledMethod_p,Matched_LHS,RuleMatched_LHS,Matched,RuleMatched,Violated,RuleViolated
132,213,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
133,224,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
134,392,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
135,1073,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,0,,0,
136,1400,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,6,"['23', '24', '34', '35', '39', '40']",0,
137,1401,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,2,"['23', '24']",0,
138,1565,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
139,3178,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
140,3906,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
141,5487,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
142,6243,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
143,9216,"size == ""5.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
144,9217,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
145,15829,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
146,15830,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
147,16505,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
148,16507,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
149,25191,"size == ""6.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
150,25192,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""6""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
151,27281,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""6""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
152,52821,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
153,104838,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,0,,0,
154,0,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,2,"['8', '9']",0,
155,1,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,0,,0,
156,2,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
157,3,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
158,4,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
159,5,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,0,,0,
160,7,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
161,8,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
162,10,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,11,"['12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35']",0,
163,11,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,4,"['1', '2', '23', '24']",0,
164,12,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,2,"['8', '9']",0,
165,18,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
166,21,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
167,26,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
168,31,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
169,36,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,2,"['1', '2']",0,
170,42,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,0,,0,
171,43,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
172,44,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,0,,0,
173,45,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,4,"['8', '9', '23', '24']",0,
174,140,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
175,141,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
176,146,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
177,299,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
178,372,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
179,705,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
180,706,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
181,707,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
182,708,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
183,762,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
184,780,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
185,801,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,6,"['23', '24', '34', '35', '39', '40']",0,
186,871,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
187,927,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
188,1172,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
189,1296,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,2,"['1', '2']",0,
190,2532,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
191,3373,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,2,"['23', '24']",0,
192,3882,"size == ""5.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
193,3883,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
194,4838,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
195,4989,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
196,4990,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
197,19843,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
198,59999,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
199,71291,"size == ""6.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
200,71292,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""6""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
201,86433,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,0,,0,
202,0,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,2,"['8', '9']",0,
203,1,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,2,"['1', '2']",0,
204,2,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,0,,0,
205,3,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
206,4,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
207,5,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
208,6,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,0,,0,
209,7,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
210,10,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
211,12,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
212,16,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,2,"['1', '2']",0,
213,19,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,2,"['8', '9']",0,
214,21,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,11,"['12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35']",0,
215,22,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,4,"['1', '2', '23', '24']",0,
216,25,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
217,33,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,4,"['8', '9', '23', '24']",0,
218,37,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
219,38,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,6,"['23', '24', '34', '35', '39', '40']",0,
220,44,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,0,,0,
221,67,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
222,68,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
223,69,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
224,70,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
225,76,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
226,90,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
227,110,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
228,111,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
229,198,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
230,215,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
231,248,"size == ""1.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
232,284,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""1""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
233,302,"size == ""5.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
234,303,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
235,304,"size == ""5.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
236,305,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
237,352,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""clear""",0,,0,,0,
238,408,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""2""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
239,452,"size == ""2.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
240,565,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
241,926,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""pop""",0,,2,"['23', '24']",0,
242,1209,"size == ""4.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
243,3339,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""3""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
244,3565,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['8', '9', '19', '20', '21', '22', '23', '24', '34', '35', '36', '39', '40']",0,
245,6847,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
246,10946,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,13,"['1', '2', '5', '6', '7', '11', '23', '24', '34', '35', '38', '39', '40']",0,
247,32554,"size == ""6.0""","isEmpty == ""false""","calledMethod == ""push""","size_p == ""5""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,1,['31'],0,
248,32555,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""CTOR""","size_p == ""6""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['8', '9', '12', '13', '19', '20', '21', '22', '25', '26', '27', '28', '29', '30', '33', '34', '35', '36']",0,
249,33561,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""clear""","size_p == ""6""","isEmpty_p == ""False""","calledMethod_p == ""push""",0,,18,"['1', '2', '5', '6', '7', '11', '12', '13', '25', '26', '27', '28', '29', '30', '33', '34', '35', '38']",0,
250,38525,"size == ""3.0""","isEmpty == ""false""","calledMethod == ""pop""","size_p == ""4""","isEmpty_p == ""False""","calledMethod_p == ""pop""",0,,0,,0,
251,91111,"size == ""0.0""","isEmpty == ""true""","calledMethod == ""pop""","size_p == ""0""","isEmpty_p == ""True""","calledMethod_p == ""CTOR""",0,,0,,0,
